지역,대학,계열,전형유형,세부전형명,모집단위명,입결등급 기준,2019,2020,2021,2022,수시등급 트렌드,평균등급,2019등급,2020등급,2021등급,2022등급,평균
전북,전북대,자연,2.학생부교과,지역인재전형,의예과,최종입학자평균,1.24,2.35,1.38,1.51,,1.62,1등급,2등급,1등급,1등급,1등급
전북,전북대,자연,2.학생부교과,지역인재전형,치의예과,최종입학자평균,1.68,2.11,2.4,1.63,,1.96,1등급,2등급,2등급,1등급,1등급
전북,전주교대,통합,1.학생부종합,지역인재선발전형,초등교육과(남),1단계합격자평균,1.46,1.64,2.55,2.3,,1.99,1등급,1등급,2등급,2등급,1등급
전북,전주교대,통합,1.학생부종합,지역인재선발전형,초등교육과(여),1단계합격자평균,1.46,1.49,2.55,2.3,,1.95,1등급,1등급,2등급,2등급,1등급
제주,제주대,인문,2.학생부교과,일반학생전형,경영정보학과,최종등록자평균,3.3,3.3,3.96,4.4,,3.74,3등급,3등급,3등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,경영학과,최종등록자평균,1.8,4.8,3.87,3.74,,3.55,1등급,4등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,경영학과(야),최종등록자평균,2.2,3.1,3.33,3.48,,3.03,2등급,3등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,경제학과,최종등록자평균,3.8,3.5,4.49,4.84,,4.16,3등급,3등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,관광개발학과,최종등록자평균,3.6,3.5,4.5,4.64,,4.06,3등급,3등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,관광경영학과,최종등록자평균,2.6,2.7,4.25,4.54,,3.52,2등급,2등급,4등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,국어교육과,최종등록자평균,2.5,3.2,2.74,3.14,,2.9,2등급,3등급,2등급,3등급,2등급
제주,제주대,인문,2.학생부교과,일반학생전형,국어국문학과,최종등록자평균,4.7,3.9,4.04,4.65,,4.32,4등급,3등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,독일학과,최종등록자평균,4.4,4.4,4.64,5.3,,4.69,4등급,4등급,4등급,5등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,무역학과,최종등록자평균,4.6,4.2,3.94,4.29,,4.26,4등급,4등급,3등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,사학과,최종등록자평균,3.9,3.5,4.17,4.21,,3.95,3등급,3등급,4등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,사회학과,최종등록자평균,4.2,4,3.46,4.26,,3.98,4등급,4등급,3등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,산업응용경제학과,최종등록자평균,4.5,4.9,4.33,5.33,,4.77,4등급,4등급,4등급,5등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,언론홍보학과,최종등록자평균,3.7,3.3,3.59,3.65,,3.56,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,영어교육과,최종등록자평균,3.2,3.2,3.13,2.72,,3.06,3등급,3등급,3등급,2등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,영어영문학과,최종등록자평균,3.5,2.7,3.52,4.33,,3.51,3등급,2등급,3등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,윤리교육과,최종등록자평균,3.9,3.4,3.56,3.43,,3.57,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,일반사회교육전공,최종등록자평균,3.9,2.7,3.65,2.97,,3.31,3등급,2등급,3등급,2등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,일어일문학과,최종등록자평균,5.2,4.1,4.39,4.61,,4.58,5등급,4등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,정치외교학과,최종등록자평균,5.1,4.8,4.03,4.82,,4.69,5등급,4등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,중어중문학과,최종등록자평균,3.8,4.8,5.22,5.31,,4.78,3등급,4등급,5등급,5등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,지리교육전공,최종등록자평균,3.2,2.3,4.73,4.44,,3.67,3등급,2등급,4등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,철학과,최종등록자평균,5,4.3,4.92,4.79,,4.75,5등급,4등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,일반학생전형,초등교육과,최종등록자평균,1.7,2.4,2.27,2.41,,2.2,1등급,2등급,2등급,2등급,2등급
제주,제주대,인문,2.학생부교과,일반학생전형,행정학과,최종등록자평균,3.3,4,3.79,3.5,,3.65,3등급,4등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,행정학과(야),최종등록자평균,3.2,2.2,2.6,4.52,,3.13,3등급,2등급,2등급,4등급,3등급
제주,제주대,인문,2.학생부교과,일반학생전형,회계학과,최종등록자평균,3.4,5.9,3.93,4.49,,4.43,3등급,5등급,3등급,4등급,4등급
제주,제주대,인문,2.학생부교과,지역인재전형,경영정보학과,최종등록자평균,5.5,4.7,3.78,4.79,,4.69,5등급,4등급,3등급,4등급,4등급
제주,제주대,인문,2.학생부교과,지역인재전형,경영학과,최종등록자평균,3.2,3.7,2.98,3.03,,3.23,3등급,3등급,2등급,3등급,3등급
제주,제주대,인문,2.학생부교과,지역인재전형,경제학과,최종등록자평균,5.3,4.4,4.67,5.45,,4.96,5등급,4등급,4등급,5등급,4등급
제주,제주대,인문,2.학생부교과,지역인재전형,관광개발학과,최종등록자평균,5.7,4.8,4.63,4.91,,5.01,5등급,4등급,4등급,4등급,5등급
제주,제주대,인문,2.학생부교과,지역인재전형,관광경영학과,최종등록자평균,3.8,3.7,3.19,3.55,,3.56,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,지역인재전형,국어교육과,최종등록자평균,3.5,3,3.45,3.45,,3.35,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,지역인재전형,무역학과,최종등록자평균,4.8,4.4,4.7,4.95,,4.71,4등급,4등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,지역인재전형,영어교육과,최종등록자평균,3,3.5,3.19,2.73,,3.11,3등급,3등급,3등급,2등급,3등급
제주,제주대,인문,2.학생부교과,지역인재전형,일반사회교육전공,최종등록자평균,,3.3,3.69,2.88,,3.29,,3등급,3등급,2등급,3등급
제주,제주대,인문,2.학생부교과,지역인재전형,중어중문학과,최종등록자평균,4.2,3.8,4.32,4.49,,4.2,4등급,3등급,4등급,4등급,4등급
제주,제주대,인문,2.학생부교과,지역인재전형,초등교육과,최종등록자평균,2.3,2.5,2.52,2.33,,2.41,2등급,2등급,2등급,2등급,2등급
제주,제주대,인문,2.학생부교과,지역인재전형,행정학과,최종등록자평균,3.6,3.5,3.01,3.73,,3.46,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,2.학생부교과,지역인재전형,회계학과,최종등록자평균,4,4.6,3.92,4.17,,4.17,4등급,4등급,3등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,경영정보학과,최종등록자평균,5.9,5.1,4.75,4.4,,5.04,5등급,5등급,4등급,4등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,경영학과,최종등록자평균,3.7,4.1,3.97,3.74,,3.88,3등급,4등급,3등급,3등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,경영학과(야),최종등록자평균,3,5.1,3.19,3.48,,3.69,3등급,5등급,3등급,3등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,경제학과,최종등록자평균,5.1,5.7,4.46,4.84,,5.03,5등급,5등급,4등급,4등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,관광개발학과,최종등록자평균,4.3,4.3,4.5,4.64,,4.44,4등급,4등급,4등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,관광경영학과,최종등록자평균,4.3,3.7,3.86,4.54,,4.1,4등급,3등급,3등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,국어교육과,최종등록자평균,3.1,3.2,3.14,3.14,,3.15,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,국어국문학과,최종등록자평균,4.7,4.7,4.5,4.65,,4.64,4등급,4등급,4등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,독일학과,최종등록자평균,5,5.3,5.21,5.3,,5.2,5등급,5등급,5등급,5등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,무역학과,최종등록자평균,4.9,5.6,5.04,4.29,,4.96,4등급,5등급,5등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,사학과,최종등록자평균,4.1,4.2,4.66,4.21,,4.29,4등급,4등급,4등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,사회학과,최종등록자평균,4.2,4.7,4.54,4.26,,4.43,4등급,4등급,4등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,산업응용경제학과,최종등록자평균,5.4,5.3,5.79,5.33,,5.46,5등급,5등급,5등급,5등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,언론홍보학과,최종등록자평균,3.8,4.2,4.31,3.65,,3.99,3등급,4등급,4등급,3등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,영어교육과,최종등록자평균,3.4,2.5,3.02,2.72,,2.91,3등급,2등급,3등급,2등급,2등급
제주,제주대,인문,1.학생부종합,일반학생전형,영어영문학과,최종등록자평균,4.4,4.3,4.14,4.33,,4.29,4등급,4등급,4등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,윤리교육과,최종등록자평균,3.5,3.3,3.07,3.43,,3.33,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,일반사회교육전공,최종등록자평균,3,3.5,3.34,2.97,,3.2,3등급,3등급,3등급,2등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,일어일문학과,최종등록자평균,4.7,3.5,4.83,4.61,,4.41,4등급,3등급,4등급,4등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,정치외교학과,최종등록자평균,5.5,5.4,5.41,4.82,,5.28,5등급,5등급,5등급,4등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,중어중문학과,최종등록자평균,3.9,5.3,4.21,5.31,,4.68,3등급,5등급,4등급,5등급,4등급
제주,제주대,인문,1.학생부종합,일반학생전형,지리교육전공,최종등록자평균,3.3,3.5,2.58,4.44,,3.46,3등급,3등급,2등급,4등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,철학과,최종등록자평균,5.7,6.2,5.57,4.79,,5.57,5등급,6등급,5등급,4등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,초등교육과,최종등록자평균,1.3,2.1,2.12,2.41,,1.98,1등급,2등급,2등급,2등급,1등급
제주,제주대,인문,1.학생부종합,일반학생전형,행정학과,최종등록자평균,3.9,3.7,3.39,3.5,,3.62,3등급,3등급,3등급,3등급,3등급
제주,제주대,인문,1.학생부종합,일반학생전형,행정학과(야),최종등록자평균,3.4,6.8,6.28,4.52,,5.25,3등급,6등급,6등급,4등급,5등급
제주,제주대,인문,1.학생부종합,일반학생전형,회계학과,최종등록자평균,4.7,4.3,4.4,4.49,,4.47,4등급,4등급,4등급,4등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,간호학과,최종등록자평균,3.6,3.6,3.25,3.24,,3.42,3등급,3등급,3등급,3등급,3등급
제주,제주대,자연,2.학생부교과,일반학생전형,건축공학전공,최종등록자평균,4,5.1,4.69,5.19,,4.75,4등급,5등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,건축학전공(5년),최종등록자평균,3.7,3.8,2.94,5.31,,3.94,3등급,3등급,2등급,5등급,3등급
제주,제주대,자연,2.학생부교과,일반학생전형,기계시스템공학과,최종등록자평균,4.7,4.4,5.27,5.84,,5.05,4등급,4등급,5등급,5등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,데이터사이언스학과,최종등록자평균,4.9,4.4,3.71,5.31,,4.58,4등급,4등급,3등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,물리학과,최종등록자평균,5.7,4.6,5.48,5.89,,5.42,5등급,4등급,5등급,5등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,생명공학부,최종등록자평균,3.9,4.3,4.2,4.82,,4.31,3등급,4등급,4등급,4등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,생물학과,최종등록자평균,3.9,4.2,4.73,6.2,,4.76,3등급,4등급,4등급,6등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,생활환경복지학부,최종등록자평균,4.3,3.1,3.43,4.46,,3.82,4등급,3등급,3등급,4등급,3등급
제주,제주대,자연,2.학생부교과,일반학생전형,수산생명의학과,최종등록자평균,3.8,4.4,4.05,4.12,,4.09,3등급,4등급,4등급,4등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,수의예과,최종등록자평균,1.5,1.7,1.52,1.64,,1.59,1등급,1등급,1등급,1등급,1등급
제주,제주대,자연,2.학생부교과,일반학생전형,수학과,최종등록자평균,4.3,4.7,5.01,6.6,,5.15,4등급,4등급,5등급,6등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,식물자원환경전공,최종등록자평균,4.2,4.4,4.08,5.51,,4.55,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,식품생명공학과,최종등록자평균,4.7,4.7,4.98,5.44,,4.96,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,식품영양학과,최종등록자평균,3.4,3.2,4.7,4.49,,3.95,3등급,3등급,4등급,4등급,3등급
제주,제주대,자연,2.학생부교과,일반학생전형,원예환경전공,최종등록자평균,4.2,4.4,4.62,4.43,,4.41,4등급,4등급,4등급,4등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,전기에너지공학과,최종등록자평균,4.4,4,4.72,5.12,,4.56,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,전자공학과,최종등록자평균,4.4,4,4.74,5.2,,4.59,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,지구해양과학과,최종등록자평균,5.3,5.2,4.59,6.03,,5.28,5등급,5등급,4등급,6등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,컴퓨터공학전공,최종등록자평균,3.7,3.3,3.12,3.04,,3.29,3등급,3등급,3등급,3등급,3등급
제주,제주대,자연,2.학생부교과,일반학생전형,토목공학과,최종등록자평균,4.1,4.9,4.48,5.62,,4.78,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,통신공학과,최종등록자평균,4.4,4,6.89,6.25,,5.39,4등급,4등급,6등급,6등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,패션의류학과,최종등록자평균,4.7,3.5,3.59,4.58,,4.09,4등급,3등급,3등급,4등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,해양산업경찰학과,최종등록자평균,2.7,3.6,3.22,3.97,,3.37,2등급,3등급,3등급,3등급,3등급
제주,제주대,자연,2.학생부교과,일반학생전형,해양생명과학과,최종등록자평균,4.4,5.3,4.59,5.22,,4.88,4등급,5등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,해양시스템공학과,최종등록자평균,4.4,5.1,5.23,5.84,,5.14,4등급,5등급,5등급,5등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,화학공학과,최종등록자평균,4.4,4.3,5.18,6.28,,5.04,4등급,4등급,5등급,6등급,5등급
제주,제주대,자연,2.학생부교과,일반학생전형,화학코스메틱스학과,최종등록자평균,3.5,3.9,4.79,5.15,,4.34,3등급,3등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,일반학생전형,환경공학과,최종등록자평균,4.7,4.5,5.72,5.54,,5.12,4등급,4등급,5등급,5등급,5등급
제주,제주대,자연,2.학생부교과,지역인재전형,간호학과,최종등록자평균,3.6,4,3.68,3.5,,3.7,3등급,4등급,3등급,3등급,3등급
제주,제주대,자연,2.학생부교과,지역인재전형,건축학전공(5년),최종등록자평균,4,4.6,3.42,3.69,,3.93,4등급,4등급,3등급,3등급,3등급
제주,제주대,자연,2.학생부교과,지역인재전형,수의예과,최종등록자평균,2.8,1.8,2.19,2.05,,2.21,2등급,1등급,2등급,2등급,2등급
제주,제주대,자연,2.학생부교과,지역인재전형,수학교육과,최종등록자평균,3,3.3,2.37,3.11,,2.95,3등급,3등급,2등급,3등급,2등급
제주,제주대,자연,2.학생부교과,지역인재전형,의예과,최종등록자평균,1.3,1.3,1.33,1.34,,1.32,1등급,1등급,1등급,1등급,1등급
제주,제주대,자연,2.학생부교과,지역인재전형,전기에너지공학과,최종등록자평균,4.7,5,4.03,5.23,,4.74,4등급,5등급,4등급,5등급,4등급
제주,제주대,자연,2.학생부교과,지역인재전형,전자공학과,최종등록자평균,4.7,5,4.86,4.81,,4.84,4등급,5등급,4등급,4등급,4등급
제주,제주대,자연,2.학생부교과,지역인재전형,컴퓨터공학전공,최종등록자평균,4,3.5,3.8,3.16,,3.62,4등급,3등급,3등급,3등급,3등급
제주,제주대,자연,2.학생부교과,지역인재전형,통신공학과,최종등록자평균,4.7,5,5.04,5.88,,5.16,4등급,5등급,5등급,5등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,간호학과,최종등록자평균,2.9,3.6,3,3.24,,3.19,2등급,3등급,3등급,3등급,3등급
제주,제주대,자연,1.학생부종합,일반학생전형,건축공학전공,최종등록자평균,5.4,4.4,3.65,5.19,,4.66,5등급,4등급,3등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,건축학전공(5년),최종등록자평균,3.6,3.1,3.51,5.31,,3.88,3등급,3등급,3등급,5등급,3등급
제주,제주대,자연,1.학생부종합,일반학생전형,기계시스템공학과,최종등록자평균,4.5,4.5,4.89,5.84,,4.93,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,데이터사이언스학과,최종등록자평균,4.6,5.1,4.8,5.31,,4.95,4등급,5등급,4등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,물리교육전공,최종등록자평균,3.9,4.1,4.12,,,4.04,3등급,4등급,4등급,,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,물리학과,최종등록자평균,5.9,5.2,5.81,5.89,,5.7,5등급,5등급,5등급,5등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,생명공학부,최종등록자평균,4.6,4.1,5.23,4.82,,4.69,4등급,4등급,5등급,4등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,생물교육전공,최종등록자평균,3.3,3.2,3.82,,,3.44,3등급,3등급,3등급,,3등급
제주,제주대,자연,1.학생부종합,일반학생전형,생물학과,최종등록자평균,5.5,5.6,4.72,6.2,,5.51,5등급,5등급,4등급,6등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,생활환경복지학부,최종등록자평균,4.6,3.5,4.41,4.46,,4.24,4등급,3등급,4등급,4등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,수산생명의학과,최종등록자평균,4.1,3.8,4.34,4.12,,4.09,4등급,3등급,4등급,4등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,수의예과,최종등록자평균,1.9,1.8,1.97,1.64,,1.83,1등급,1등급,1등급,1등급,1등급
제주,제주대,자연,1.학생부종합,일반학생전형,수학과,최종등록자평균,4.9,5.2,4.93,6.6,,5.41,4등급,5등급,4등급,6등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,수학교육과,최종등록자평균,2.7,2.8,2.67,3.13,,2.83,2등급,2등급,2등급,3등급,2등급
제주,제주대,자연,1.학생부종합,일반학생전형,식물자원환경전공,최종등록자평균,4.8,4.8,4.57,5.51,,4.92,4등급,4등급,4등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,식품생명공학과,최종등록자평균,5.3,4.5,5.5,5.44,,5.19,5등급,4등급,5등급,5등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,식품영양학과,최종등록자평균,4.1,4,4.85,4.49,,4.36,4등급,4등급,4등급,4등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,원예환경전공,최종등록자평균,4.8,4.8,5.07,4.43,,4.78,4등급,4등급,5등급,4등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,전기에너지공학과,최종등록자평균,4.3,5,4.96,5.12,,4.85,4등급,5등급,4등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,전자공학과,최종등록자평균,4.3,5,5.11,5.2,,4.9,4등급,5등급,5등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,지구해양과학과,최종등록자평균,5.5,5.2,5.01,6.03,,5.44,5등급,5등급,5등급,6등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,컴퓨터공학전공,최종등록자평균,4.1,4.3,4.19,3.04,,3.91,4등급,4등급,4등급,3등급,3등급
제주,제주대,자연,1.학생부종합,일반학생전형,컴퓨터교육과,최종등록자평균,3.9,4.6,3.33,3.85,,3.92,3등급,4등급,3등급,3등급,3등급
제주,제주대,자연,1.학생부종합,일반학생전형,토목공학과,최종등록자평균,5.5,5,5.08,5.62,,5.3,5등급,5등급,5등급,5등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,통신공학과,최종등록자평균,4.3,5,6.29,6.25,,5.46,4등급,5등급,6등급,6등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,패션의류학과,최종등록자평균,5.5,5,4.99,4.58,,5.02,5등급,5등급,4등급,4등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,해양산업경찰학과,최종등록자평균,4.4,4.1,4.88,3.97,,4.34,4등급,4등급,4등급,3등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,해양생명과학과,최종등록자평균,4.8,6,4.68,5.22,,5.18,4등급,6등급,4등급,5등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,해양시스템공학과,최종등록자평균,6,6,5.54,5.84,,5.85,6등급,6등급,5등급,5등급,5등급
제주,제주대,자연,1.학생부종합,일반학생전형,화학공학과,최종등록자평균,4.2,4,4.97,6.28,,4.86,4등급,4등급,4등급,6등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,화학코스메틱스학과,최종등록자평균,4.2,4.7,3.91,5.15,,4.49,4등급,4등급,3등급,5등급,4등급
제주,제주대,자연,1.학생부종합,일반학생전형,환경공학과,최종등록자평균,4.5,5,4.59,5.54,,4.91,4등급,5등급,4등급,5등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,경영학과,최종합격자50%컷,3.1,3.2,3.4,3.41,,3.28,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,경제통상학부,최종합격자50%컷,3.6,3.7,3.7,3.95,,3.74,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,관광경영학과,최종합격자50%컷,3.7,3.9,3.7,4.12,,3.86,3등급,3등급,3등급,4등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,관광영어통역융복합학과,최종합격자50%컷,3.7,3.9,4.3,4.36,,4.07,3등급,3등급,4등급,4등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,교육학과,최종합격자50%컷,2.2,2.3,3.4,2.35,,2.56,2등급,2등급,3등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,국어교육과,최종합격자50%컷,1.9,2.4,2.3,2.3,,2.23,1등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,독어독문학과,최종합격자50%컷,4,4,4.1,4.63,,4.18,4등급,4등급,4등급,4등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,문헌정보교육과,최종합격자50%컷,2,2,2.2,1.75,,1.99,2등급,2등급,2등급,1등급,1등급
충남,공주대,인문,2.학생부교과,일반전형,법학과,최종합격자50%컷,3.3,3.3,3.6,3.68,,3.47,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,부동산학과,최종합격자50%컷,4.5,4.4,4.7,4.69,,4.57,4등급,4등급,4등급,4등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,불어불문학과,최종합격자50%컷,3.7,3.8,4.2,4.49,,4.05,3등급,3등급,4등급,4등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,사학과,최종합격자50%컷,3.1,3.1,3.5,3.82,,3.38,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,사회복지학과,최종합격자50%컷,3.3,3.1,3,4.47,,3.47,3등급,3등급,3등급,4등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,산업유통학과,최종합격자50%컷,4.6,4,4.8,4.92,,4.58,4등급,4등급,4등급,4등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,상업정보교육과,최종합격자50%컷,2.7,2.9,2.8,3.25,,2.91,2등급,2등급,2등급,3등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,역사교육과,최종합격자50%컷,1.9,2,1.8,1.99,,1.92,1등급,2등급,1등급,1등급,1등급
충남,공주대,인문,2.학생부교과,일반전형,영어교육과,최종합격자50%컷,2.3,2.4,2.4,2.5,,2.4,2등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,영어영문학과,최종합격자50%컷,3.4,3.5,3.7,3.71,,3.58,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,유아교육과,최종합격자50%컷,2.2,2.1,2.9,2.81,,2.5,2등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,윤리교육과,최종합격자50%컷,2.2,2.2,2.1,2.36,,2.22,2등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,일반사회교육과,최종합격자50%컷,2,2.1,2.3,2.43,,2.21,2등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,중어중문학과,최종합격자50%컷,3.7,3.8,4,4.39,,3.97,3등급,3등급,4등급,4등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,지리교육과,최종합격자50%컷,2.5,2.5,2.5,2.59,,2.52,2등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,지리학과,최종합격자50%컷,3.7,4,4.2,3.97,,3.97,3등급,4등급,4등급,3등급,3등급
충남,공주대,인문,2.학생부교과,일반전형,지역사회개발학과,최종합격자50%컷,4.5,4.4,4.6,4.61,,4.53,4등급,4등급,4등급,4등급,4등급
충남,공주대,인문,2.학생부교과,일반전형,특수교육과,최종합격자50%컷,2.4,2.4,2.7,2.84,,2.59,2등급,2등급,2등급,2등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,한문교육과,최종합격자50%컷,2.6,2.5,3.1,3.32,,2.88,2등급,2등급,3등급,3등급,2등급
충남,공주대,인문,2.학생부교과,일반전형,행정학과,최종합격자50%컷,3,3.1,3.3,3.45,,3.21,3등급,3등급,3등급,3등급,3등급
충남,공주대,인문,1.학생부종합,일반전형,경영학과,1단계합격자최저,6.9,4.8,4.2,4.6,,5.13,6등급,4등급,4등급,4등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,경제통상학부,1단계합격자최저,5.4,5.9,4.8,5.4,,5.38,5등급,5등급,4등급,5등급,5등급
충남,공주대,인문,1.학생부종합,일반전형,관광경영학과,1단계합격자최저,3.9,2.6,4.8,5.4,,4.18,3등급,2등급,4등급,5등급,4등급
